Wavelength (nm),OD,% Transmission
2747,6.759330621,1.74048E-05
2748,6.783866118,1.64488E-05
2749,6.821450509,1.50851E-05
2750,6.855591609,1.39447E-05
2751,6.893706203,1.2773E-05
2752,6.933511712,1.16544E-05
2753,6.972922023,1.06433E-05
2754,7.01023998,9.76697E-06
2755,7.063865601,8.63246E-06
2756,7.109492419,7.77155E-06
2757,7.148918642,7.09711E-06
2758,7.207670557,6.19911E-06
2759,7.259915589,5.49648E-06
2760,7.32377108,4.74492E-06
2761,7.394917218,4.02794E-06
2762,7.454504051,3.51153E-06
2763,7.51851929,3.03027E-06
2764,7.599213035,2.51644E-06
2765,7.672243331,2.12695E-06
2766,7.753884517,1.76244E-06
2767,7.813545279,1.53622E-06
2768,7.890293352,1.28738E-06
2769,7.96166637,1.09228E-06
2770,8.026985188,9.39755E-07
2771,8.096366161,8.01002E-07
2772,8.188428554,6.47995E-07
2773,8.266447084,5.41443E-07
2774,8.353388735,4.43212E-07
2775,8.427386766,3.73778E-07
2776,8.508090101,3.10392E-07
2777,8.582669974,2.61415E-07
2778,8.673427831,2.12115E-07
2779,8.762224732,1.72892E-07
2780,8.85597337,1.39324E-07
2781,8.944175506,1.13717E-07
2782,9.032644718,9.27588E-08
2783,9.119478136,7.5949E-08
2784,9.211908628,6.13891E-08
2785,9.314585296,4.84635E-08
2786,9.416136978,3.83586E-08
2787,9.510967934,3.08342E-08
2788,9.609413463,2.45803E-08
2789,9.702514674,1.98374E-08
2790,9.786724754,1.63409E-08
2791,9.874699554,1.33444E-08
2792,9.96890939,1.07421E-08
2793,10.05780713,8.75372E-09
2794,10.15161239,7.05322E-09
2795,10.24092777,5.74212E-09
2796,10.32137914,4.77113E-09
2797,10.42458812,3.76194E-09
2798,10.50341778,3.13749E-09
2799,10.60570786,2.47909E-09
2800,10.68412831,2.06953E-09
2801,10.77287532,1.68704E-09
2802,10.86475113,1.36537E-09
2803,10.95912943,1.09868E-09
2804,11.0489139,8.93483E-10
2805,11.14650273,7.1367E-10
2806,11.23683491,5.79649E-10
2807,11.31890471,4.79839E-10
2808,11.41374126,3.85708E-10
2809,11.49894445,3.16997E-10
2810,11.59061818,2.56674E-10
2811,11.68536191,2.06366E-10
2812,11.75839847,1.74422E-10
2813,11.84440813,1.43084E-10
2814,11.92522253,1.18789E-10
2815,11.99926034,1.0017E-10
2816,12.08562255,8.21065E-11
2817,12.15341342,7.02403E-11
2818,12.24155741,5.7338E-11
2819,12.3126881,4.86757E-11
2820,12.38938094,4.07961E-11
2821,12.45339952,3.52047E-11
2822,12.51697668,3.04105E-11
2823,12.59309947,2.55212E-11
2824,12.64950319,2.24128E-11
2825,12.71702404,1.91856E-11
2826,12.79769126,1.59334E-11
2827,12.86586873,1.36186E-11
2828,12.8882356,1.29349E-11
2829,12.99434762,1.0131E-11
2830,13.05607804,8.78865E-12
2831,13.08143863,8.29013E-12
2832,13.18607659,6.51513E-12
2833,13.16084536,6.90486E-12
2834,13.26409435,5.44384E-12
2835,13.34047425,4.56589E-12
2836,13.36329817,4.33213E-12
2837,13.39862595,3.99369E-12
2838,13.46536541,3.4248E-12
2839,13.54292353,2.86468E-12
2840,13.54352805,2.8607E-12
2841,13.59452935,2.54373E-12
2842,13.63196958,2.33362E-12
2843,13.66335066,2.17095E-12
2844,13.77856392,1.66508E-12
2845,13.77472426,1.67987E-12
2846,13.7994956,1.58674E-12
2847,13.8543664,1.39841E-12
2848,13.90814701,1.23553E-12
2849,13.8159193,1.52785E-12
2850,13.79938587,1.58714E-12
2851,13.87946194,1.31989E-12
2852,13.9947433,1.01218E-12
2853,14.05125154,8.88686E-13
2854,13.95443778,1.11061E-12
2855,14.05504995,8.80948E-13
2856,14.13111052,7.39417E-13
2857,14.08546548,8.21362E-13
2858,14.09651749,8.00723E-13
2859,14.14933616,7.09029E-13
2860,14.16049874,6.91037E-13
2861,14.18984862,6.45879E-13
2862,14.26029983,5.49162E-13
2863,14.25222969,5.59462E-13
2864,14.21735192,6.06245E-13
2865,14.28577983,5.17869E-13
2866,14.22328718,5.98016E-13
2867,14.30683201,4.93365E-13
2868,14.36634515,4.30185E-13
2869,14.34745186,4.49312E-13
2870,14.42604639,3.74933E-13
2871,14.34126317,4.55761E-13
2872,14.33698762,4.6027E-13
2873,14.42528371,3.75592E-13
2874,14.31144531,4.88152E-13
2875,14.43095596,3.70718E-13
2876,14.40647123,3.92219E-13
2877,14.37853231,4.18281E-13
2878,14.43397758,3.68148E-13
2879,14.50077034,3.15667E-13
2880,14.45627993,3.4972E-13
2881,14.61503255,2.42643E-13
2882,14.39249543,4.05046E-13
2883,14.57716844,2.64747E-13
2884,14.54561429,2.84699E-13
2885,14.54228143,2.86892E-13
2886,14.48915185,3.24226E-13
2887,14.60788059,2.46672E-13
2888,14.53139787,2.94173E-13
2889,14.48264403,3.29121E-13
2890,14.49417042,3.20501E-13
2891,14.51331809,3.06677E-13
2892,14.56086342,2.74876E-13
2893,14.59002615,2.57024E-13
2894,14.61440142,2.42996E-13
2895,14.53975534,2.88566E-13
2896,14.85188808,1.40641E-13
2897,14.65209544,2.22795E-13
2898,14.66403529,2.16753E-13
2899,14.63351654,2.32532E-13
2900,14.53226305,2.93587E-13
2901,14.54655622,2.84082E-13
2902,14.646543,2.25661E-13
2903,14.54864981,2.82716E-13
2904,14.67885547,2.09481E-13
2905,14.57253797,2.67585E-13
2906,14.79226273,1.61338E-13
2907,14.65812124,2.19725E-13
2908,14.73962633,1.82127E-13
2909,14.63988738,2.29146E-13
2910,14.6372044,2.30566E-13
2911,14.7270561,1.87475E-13
2912,14.711183,1.94454E-13
2913,14.65886668,2.19348E-13
2914,14.60798775,2.46611E-13
2915,14.63310832,2.32751E-13
2916,14.56662851,2.71251E-13
2917,14.71001617,1.94977E-13
2918,14.60516709,2.48218E-13
2919,14.69251427,2.02995E-13
2920,14.75701912,1.74977E-13
2921,14.62068048,2.39508E-13
2922,14.49907353,3.16903E-13
2923,14.76445984,1.72005E-13
2924,14.65995741,2.18798E-13
2925,14.58758178,2.58475E-13
2926,14.63757221,2.30371E-13
2927,14.63935988,2.29425E-13
2928,14.70434874,1.97538E-13
2929,14.6521296,2.22777E-13
2930,14.65459026,2.21518E-13
2931,14.65741637,2.20082E-13
2932,14.66461016,2.16466E-13
2933,14.60952673,2.45739E-13
2934,14.70285257,1.9822E-13
2935,14.6777275,2.10026E-13
2936,14.73133724,1.85636E-13
2937,14.68145822,2.08229E-13
2938,14.68454745,2.06753E-13
2939,14.58057356,2.6268E-13
2940,14.63501343,2.31732E-13
2941,14.9287922,1.17817E-13
2942,14.57531756,2.65878E-13
2943,14.61835969,2.40791E-13
2944,14.63709573,2.30624E-13
2945,14.73024802,1.86102E-13
2946,14.73958668,1.82143E-13
2947,14.64056587,2.28788E-13
2948,14.57419998,2.66563E-13
2949,14.5753803,2.6584E-13
2950,14.54958923,2.82105E-13
2951,14.56340991,2.73269E-13
2952,14.66700604,2.15275E-13
2953,14.59038235,2.56813E-13
2954,14.55866538,2.76271E-13
2955,14.5803321,2.62826E-13
2956,14.48310702,3.28771E-13
2957,14.56767153,2.706E-13
2958,14.56296537,2.73549E-13
2959,14.6013409,2.50414E-13
2960,14.55142807,2.80913E-13
2961,14.49080929,3.22991E-13
2962,14.55287861,2.79976E-13
2963,14.56713245,2.70937E-13
2964,14.61804821,2.40964E-13
2965,14.55983342,2.75529E-13
2966,14.50279803,3.14197E-13
2967,14.50382366,3.13456E-13
2968,14.56816826,2.70291E-13
2969,14.53682194,2.90521E-13
2970,14.53490759,2.91805E-13
2971,14.54740888,2.83525E-13
2972,14.55557238,2.78245E-13
2973,14.44181595,3.61563E-13
2974,14.49477823,3.20053E-13
2975,14.41304244,3.86329E-13
2976,14.48567621,3.26831E-13
2977,14.41018684,3.88878E-13
2978,14.49791622,3.17749E-13
2979,14.45665806,3.49415E-13
2980,14.49323017,3.21196E-13
2981,14.43176736,3.70026E-13
2982,14.3781461,4.18653E-13
2983,14.3821833,4.14779E-13
2984,14.51286554,3.06997E-13
2985,14.55439256,2.79002E-13
2986,14.41859368,3.81423E-13
2987,14.50373662,3.13519E-13
2988,14.35493063,4.41641E-13
2989,14.45325568,3.52163E-13
2990,14.40423747,3.94242E-13
2991,14.51447575,3.05861E-13
2992,14.38678039,4.10412E-13
2993,14.41388496,3.8558E-13
2994,14.40090446,3.97279E-13
2995,14.524313,2.99011E-13
2996,14.35166753,4.44972E-13
2997,14.425379,3.7551E-13
2998,14.28144991,5.23058E-13
2999,14.34910193,4.47608E-13
3000,14.48400874,3.28089E-13
